"Week","Year_Tank","Abundance","scAbundance","Recipient"
2,"2019_Fipro2",0,-1.04177468633995,"Pred.S1"
4,"2019_Fipro2",1,-0.247193742389022,"Pred.S1"
6,"2019_Fipro2",0,-1.04177468633995,"Pred.S1"
8,"2019_Fipro2",4,0.803185131081834,"Pred.S1"
10,"2019_Fipro2",2,0.217606313609892,"Pred.S1"
12,"2019_Fipro2",0,-1.04177468633995,"Pred.S1"
14,"2019_Fipro2",0,-1.04177468633995,"Pred.S1"
16,"2019_Fipro2",0,-1.04177468633995,"Pred.S1"
18,"2019_Fipro2",0,-1.04177468633995,"Pred.S1"
20,"2019_Fipro2",0,-1.04177468633995,"Pred.S1"
NA,"2019_Fipro2",NA,NA,"Pred.S1"
2,"2019_Pent1",1,-0.247193742389022,"Pred.S1"
4,"2019_Pent1",3,0.547387201561909,"Pred.S1"
6,"2019_Pent1",2,0.217606313609892,"Pred.S1"
8,"2019_Pent1",0,-1.04177468633995,"Pred.S1"
10,"2019_Pent1",2,0.217606313609892,"Pred.S1"
12,"2019_Pent1",2,0.217606313609892,"Pred.S1"
14,"2019_Pent1",1,-0.247193742389022,"Pred.S1"
16,"2019_Pent1",1,-0.247193742389022,"Pred.S1"
18,"2019_Pent1",4,0.803185131081834,"Pred.S1"
20,"2019_Pent1",1,-0.247193742389022,"Pred.S1"
NA,"2019_Pent1",NA,NA,"Pred.S1"
2,"2019_Pent2",1,-0.247193742389022,"Pred.S1"
4,"2019_Pent2",3,0.547387201561909,"Pred.S1"
6,"2019_Pent2",5,1.01218725756082,"Pred.S1"
8,"2019_Pent2",10,1.70702375473057,"Pred.S1"
10,"2019_Pent2",3,0.547387201561909,"Pred.S1"
12,"2019_Pent2",1,-0.247193742389022,"Pred.S1"
14,"2019_Pent2",3,0.547387201561909,"Pred.S1"
16,"2019_Pent2",0,-1.04177468633995,"Pred.S1"
18,"2019_Pent2",0,-1.04177468633995,"Pred.S1"
20,"2019_Pent2",0,-1.04177468633995,"Pred.S1"
NA,"2019_Pent2",NA,NA,"Pred.S1"
2,"2019_Joint1",0,-1.04177468633995,"Pred.S1"
4,"2019_Joint1",7,1.34196814551284,"Pred.S1"
6,"2019_Joint1",3,0.547387201561909,"Pred.S1"
8,"2019_Joint1",0,-1.04177468633995,"Pred.S1"
10,"2019_Joint1",16,2.2060453964251,"Pred.S1"
12,"2019_Joint1",16,2.2060453964251,"Pred.S1"
14,"2019_Joint1",7,1.34196814551284,"Pred.S1"
16,"2019_Joint1",7,1.34196814551284,"Pred.S1"
18,"2019_Joint1",3,0.547387201561909,"Pred.S1"
20,"2019_Joint1",1,-0.247193742389022,"Pred.S1"
NA,"2019_Joint1",NA,NA,"Pred.S1"
2,"2019_Joint2",1,-0.247193742389022,"Pred.S1"
4,"2019_Joint2",0,-1.04177468633995,"Pred.S1"
6,"2019_Joint2",0,-1.04177468633995,"Pred.S1"
8,"2019_Joint2",2,0.217606313609892,"Pred.S1"
10,"2019_Joint2",1,-0.247193742389022,"Pred.S1"
12,"2019_Joint2",0,-1.04177468633995,"Pred.S1"
14,"2019_Joint2",0,-1.04177468633995,"Pred.S1"
16,"2019_Joint2",0,-1.04177468633995,"Pred.S1"
18,"2019_Joint2",0,-1.04177468633995,"Pred.S1"
20,"2019_Joint2",0,-1.04177468633995,"Pred.S1"
NA,"2019_Joint2",NA,NA,"Pred.S1"
2,"2017_Cont1",0,-0.263250124719837,"Pred.C1"
4,"2017_Cont1",0,-0.263250124719837,"Pred.C1"
6,"2017_Cont1",0,-0.263250124719837,"Pred.C1"
8,"2017_Cont1",0,-0.263250124719837,"Pred.C1"
10,"2017_Cont1",0,-0.263250124719837,"Pred.C1"
12,"2017_Cont1",0,-0.263250124719837,"Pred.C1"
14,"2017_Cont1",0,-0.263250124719837,"Pred.C1"
16,"2017_Cont1",0,-0.263250124719837,"Pred.C1"
18,"2017_Cont1",0,-0.263250124719837,"Pred.C1"
20,"2017_Cont1",0,-0.263250124719837,"Pred.C1"
NA,"2017_Cont1",NA,NA,"Pred.C1"
2,"2017_Cont2",0,-0.263250124719837,"Pred.C1"
4,"2017_Cont2",0,-0.263250124719837,"Pred.C1"
6,"2017_Cont2",0,-0.263250124719837,"Pred.C1"
8,"2017_Cont2",0,-0.263250124719837,"Pred.C1"
10,"2017_Cont2",0,-0.263250124719837,"Pred.C1"
12,"2017_Cont2",0,-0.263250124719837,"Pred.C1"
14,"2017_Cont2",0,-0.263250124719837,"Pred.C1"
16,"2017_Cont2",0,-0.263250124719837,"Pred.C1"
18,"2017_Cont2",0,-0.263250124719837,"Pred.C1"
20,"2017_Cont2",0,-0.263250124719837,"Pred.C1"
NA,"2017_Cont2",NA,NA,"Pred.C1"
2,"2017_Fipro1",0,-0.263250124719837,"Pred.C1"
4,"2017_Fipro1",0,-0.263250124719837,"Pred.C1"
6,"2017_Fipro1",0,-0.263250124719837,"Pred.C1"
8,"2017_Fipro1",0,-0.263250124719837,"Pred.C1"
10,"2017_Fipro1",0,-0.263250124719837,"Pred.C1"
12,"2017_Fipro1",0,-0.263250124719837,"Pred.C1"
14,"2017_Fipro1",0,-0.263250124719837,"Pred.C1"
16,"2017_Fipro1",0,-0.263250124719837,"Pred.C1"
18,"2017_Fipro1",0,-0.263250124719837,"Pred.C1"
20,"2017_Fipro1",0,-0.263250124719837,"Pred.C1"
NA,"2017_Fipro1",NA,NA,"Pred.C1"
2,"2017_Fipro2",0,-0.263250124719837,"Pred.C1"
4,"2017_Fipro2",0,-0.263250124719837,"Pred.C1"
6,"2017_Fipro2",0,-0.263250124719837,"Pred.C1"
8,"2017_Fipro2",1,1.71040960723264,"Pred.C1"
10,"2017_Fipro2",1,1.71040960723264,"Pred.C1"
12,"2017_Fipro2",0,-0.263250124719837,"Pred.C1"
14,"2017_Fipro2",0,-0.263250124719837,"Pred.C1"
16,"2017_Fipro2",0,-0.263250124719837,"Pred.C1"
18,"2017_Fipro2",0,-0.263250124719837,"Pred.C1"
20,"2017_Fipro2",0,-0.263250124719837,"Pred.C1"
NA,"2017_Fipro2",NA,NA,"Pred.C1"
2,"2017_Pent1",1,1.71040960723264,"Pred.C1"
4,"2017_Pent1",1,1.71040960723264,"Pred.C1"
6,"2017_Pent1",0,-0.263250124719837,"Pred.C1"
8,"2017_Pent1",0,-0.263250124719837,"Pred.C1"
10,"2017_Pent1",4,4.31944585664848,"Pred.C1"
12,"2017_Pent1",1,1.71040960723264,"Pred.C1"
14,"2017_Pent1",5,4.83858627156069,"Pred.C1"
16,"2017_Pent1",0,-0.263250124719837,"Pred.C1"
18,"2017_Pent1",0,-0.263250124719837,"Pred.C1"
20,"2017_Pent1",0,-0.263250124719837,"Pred.C1"
NA,"2017_Pent1",NA,NA,"Pred.C1"
2,"2017_Pent2",0,-0.263250124719837,"Pred.C1"
4,"2017_Pent2",1,1.71040960723264,"Pred.C1"
6,"2017_Pent2",0,-0.263250124719837,"Pred.C1"
8,"2017_Pent2",2,2.86492653960821,"Pred.C1"
10,"2017_Pent2",0,-0.263250124719837,"Pred.C1"
12,"2017_Pent2",1,1.71040960723264,"Pred.C1"
14,"2017_Pent2",0,-0.263250124719837,"Pred.C1"
16,"2017_Pent2",0,-0.263250124719837,"Pred.C1"
18,"2017_Pent2",0,-0.263250124719837,"Pred.C1"
20,"2017_Pent2",0,-0.263250124719837,"Pred.C1"
NA,"2017_Pent2",NA,NA,"Pred.C1"
2,"2017_Joint1",0,-0.263250124719837,"Pred.C1"
4,"2017_Joint1",0,-0.263250124719837,"Pred.C1"
6,"2017_Joint1",0,-0.263250124719837,"Pred.C1"
8,"2017_Joint1",0,-0.263250124719837,"Pred.C1"
10,"2017_Joint1",0,-0.263250124719837,"Pred.C1"
12,"2017_Joint1",0,-0.263250124719837,"Pred.C1"
14,"2017_Joint1",0,-0.263250124719837,"Pred.C1"
16,"2017_Joint1",0,-0.263250124719837,"Pred.C1"
18,"2017_Joint1",0,-0.263250124719837,"Pred.C1"
20,"2017_Joint1",0,-0.263250124719837,"Pred.C1"
NA,"2017_Joint1",NA,NA,"Pred.C1"
2,"2017_Joint2",0,-0.263250124719837,"Pred.C1"
4,"2017_Joint2",2,2.86492653960821,"Pred.C1"
6,"2017_Joint2",0,-0.263250124719837,"Pred.C1"
8,"2017_Joint2",0,-0.263250124719837,"Pred.C1"
10,"2017_Joint2",1,1.71040960723264,"Pred.C1"
12,"2017_Joint2",1,1.71040960723264,"Pred.C1"
14,"2017_Joint2",1,1.71040960723264,"Pred.C1"
16,"2017_Joint2",1,1.71040960723264,"Pred.C1"
18,"2017_Joint2",0,-0.263250124719837,"Pred.C1"
20,"2017_Joint2",0,-0.263250124719837,"Pred.C1"
NA,"2017_Joint2",NA,NA,"Pred.C1"
2,"2018_Cont1",0,-0.263250124719837,"Pred.C1"
4,"2018_Cont1",0,-0.263250124719837,"Pred.C1"
6,"2018_Cont1",0,-0.263250124719837,"Pred.C1"
8,"2018_Cont1",0,-0.263250124719837,"Pred.C1"
10,"2018_Cont1",0,-0.263250124719837,"Pred.C1"
12,"2018_Cont1",0,-0.263250124719837,"Pred.C1"
14,"2018_Cont1",0,-0.263250124719837,"Pred.C1"
16,"2018_Cont1",0,-0.263250124719837,"Pred.C1"
18,"2018_Cont1",0,-0.263250124719837,"Pred.C1"
20,"2018_Cont1",0,-0.263250124719837,"Pred.C1"
NA,"2018_Cont1",NA,NA,"Pred.C1"
2,"2018_Cont2",0,-0.263250124719837,"Pred.C1"
4,"2018_Cont2",0,-0.263250124719837,"Pred.C1"
6,"2018_Cont2",0,-0.263250124719837,"Pred.C1"
8,"2018_Cont2",0,-0.263250124719837,"Pred.C1"
10,"2018_Cont2",0,-0.263250124719837,"Pred.C1"
12,"2018_Cont2",0,-0.263250124719837,"Pred.C1"
14,"2018_Cont2",0,-0.263250124719837,"Pred.C1"
16,"2018_Cont2",0,-0.263250124719837,"Pred.C1"
18,"2018_Cont2",0,-0.263250124719837,"Pred.C1"
20,"2018_Cont2",0,-0.263250124719837,"Pred.C1"
NA,"2018_Cont2",NA,NA,"Pred.C1"
2,"2018_Fipro1",0,-0.263250124719837,"Pred.C1"
4,"2018_Fipro1",0,-0.263250124719837,"Pred.C1"
6,"2018_Fipro1",0,-0.263250124719837,"Pred.C1"
8,"2018_Fipro1",0,-0.263250124719837,"Pred.C1"
10,"2018_Fipro1",0,-0.263250124719837,"Pred.C1"
12,"2018_Fipro1",0,-0.263250124719837,"Pred.C1"
14,"2018_Fipro1",0,-0.263250124719837,"Pred.C1"
16,"2018_Fipro1",0,-0.263250124719837,"Pred.C1"
18,"2018_Fipro1",0,-0.263250124719837,"Pred.C1"
20,"2018_Fipro1",0,-0.263250124719837,"Pred.C1"
NA,"2018_Fipro1",NA,NA,"Pred.C1"
2,"2018_Fipro2",0,-0.263250124719837,"Pred.C1"
4,"2018_Fipro2",0,-0.263250124719837,"Pred.C1"
6,"2018_Fipro2",0,-0.263250124719837,"Pred.C1"
8,"2018_Fipro2",0,-0.263250124719837,"Pred.C1"
10,"2018_Fipro2",0,-0.263250124719837,"Pred.C1"
12,"2018_Fipro2",0,-0.263250124719837,"Pred.C1"
14,"2018_Fipro2",0,-0.263250124719837,"Pred.C1"
16,"2018_Fipro2",0,-0.263250124719837,"Pred.C1"
18,"2018_Fipro2",0,-0.263250124719837,"Pred.C1"
20,"2018_Fipro2",0,-0.263250124719837,"Pred.C1"
NA,"2018_Fipro2",NA,NA,"Pred.C1"
2,"2018_Pent1",0,-0.263250124719837,"Pred.C1"
4,"2018_Pent1",0,-0.263250124719837,"Pred.C1"
6,"2018_Pent1",0,-0.263250124719837,"Pred.C1"
8,"2018_Pent1",0,-0.263250124719837,"Pred.C1"
10,"2018_Pent1",0,-0.263250124719837,"Pred.C1"
12,"2018_Pent1",0,-0.263250124719837,"Pred.C1"
14,"2018_Pent1",0,-0.263250124719837,"Pred.C1"
16,"2018_Pent1",0,-0.263250124719837,"Pred.C1"
18,"2018_Pent1",0,-0.263250124719837,"Pred.C1"
20,"2018_Pent1",0,-0.263250124719837,"Pred.C1"
NA,"2018_Pent1",NA,NA,"Pred.C1"
2,"2018_Pent2",0,-0.263250124719837,"Pred.C1"
4,"2018_Pent2",0,-0.263250124719837,"Pred.C1"
6,"2018_Pent2",0,-0.263250124719837,"Pred.C1"
8,"2018_Pent2",0,-0.263250124719837,"Pred.C1"
10,"2018_Pent2",0,-0.263250124719837,"Pred.C1"
12,"2018_Pent2",0,-0.263250124719837,"Pred.C1"
14,"2018_Pent2",0,-0.263250124719837,"Pred.C1"
16,"2018_Pent2",0,-0.263250124719837,"Pred.C1"
18,"2018_Pent2",0,-0.263250124719837,"Pred.C1"
20,"2018_Pent2",0,-0.263250124719837,"Pred.C1"
NA,"2018_Pent2",NA,NA,"Pred.C1"
2,"2018_Joint1",0,-0.263250124719837,"Pred.C1"
4,"2018_Joint1",0,-0.263250124719837,"Pred.C1"
6,"2018_Joint1",0,-0.263250124719837,"Pred.C1"
8,"2018_Joint1",0,-0.263250124719837,"Pred.C1"
10,"2018_Joint1",0,-0.263250124719837,"Pred.C1"
12,"2018_Joint1",0,-0.263250124719837,"Pred.C1"
14,"2018_Joint1",0,-0.263250124719837,"Pred.C1"
16,"2018_Joint1",0,-0.263250124719837,"Pred.C1"
18,"2018_Joint1",0,-0.263250124719837,"Pred.C1"
20,"2018_Joint1",0,-0.263250124719837,"Pred.C1"
NA,"2018_Joint1",NA,NA,"Pred.C1"
2,"2018_Joint2",0,-0.263250124719837,"Pred.C1"
4,"2018_Joint2",0,-0.263250124719837,"Pred.C1"
6,"2018_Joint2",0,-0.263250124719837,"Pred.C1"
8,"2018_Joint2",0,-0.263250124719837,"Pred.C1"
10,"2018_Joint2",0,-0.263250124719837,"Pred.C1"
12,"2018_Joint2",0,-0.263250124719837,"Pred.C1"
14,"2018_Joint2",0,-0.263250124719837,"Pred.C1"
16,"2018_Joint2",0,-0.263250124719837,"Pred.C1"
18,"2018_Joint2",0,-0.263250124719837,"Pred.C1"
20,"2018_Joint2",0,-0.263250124719837,"Pred.C1"
NA,"2018_Joint2",NA,NA,"Pred.C1"
2,"2019_Cont1",0,-0.263250124719837,"Pred.C1"
4,"2019_Cont1",1,1.71040960723264,"Pred.C1"
6,"2019_Cont1",0,-0.263250124719837,"Pred.C1"
8,"2019_Cont1",2,2.86492653960821,"Pred.C1"
10,"2019_Cont1",4,4.31944585664848,"Pred.C1"
12,"2019_Cont1",28,9.32475134395388,"Pred.C1"
14,"2019_Cont1",0,-0.263250124719837,"Pred.C1"
16,"2019_Cont1",2,2.86492653960821,"Pred.C1"
18,"2019_Cont1",2,2.86492653960821,"Pred.C1"
20,"2019_Cont1",0,-0.263250124719837,"Pred.C1"
NA,"2019_Cont1",NA,NA,"Pred.C1"
2,"2019_Cont2",0,-0.263250124719837,"Pred.C1"
4,"2019_Cont2",0,-0.263250124719837,"Pred.C1"
6,"2019_Cont2",0,-0.263250124719837,"Pred.C1"
8,"2019_Cont2",0,-0.263250124719837,"Pred.C1"
10,"2019_Cont2",0,-0.263250124719837,"Pred.C1"
12,"2019_Cont2",0,-0.263250124719837,"Pred.C1"
14,"2019_Cont2",0,-0.263250124719837,"Pred.C1"
16,"2019_Cont2",0,-0.263250124719837,"Pred.C1"
18,"2019_Cont2",0,-0.263250124719837,"Pred.C1"
20,"2019_Cont2",0,-0.263250124719837,"Pred.C1"
NA,"2019_Cont2",NA,NA,"Pred.C1"
2,"2019_Fipro1",0,-0.263250124719837,"Pred.C1"
4,"2019_Fipro1",0,-0.263250124719837,"Pred.C1"
6,"2019_Fipro1",0,-0.263250124719837,"Pred.C1"
8,"2019_Fipro1",0,-0.263250124719837,"Pred.C1"
10,"2019_Fipro1",0,-0.263250124719837,"Pred.C1"
12,"2019_Fipro1",0,-0.263250124719837,"Pred.C1"
14,"2019_Fipro1",0,-0.263250124719837,"Pred.C1"
16,"2019_Fipro1",0,-0.263250124719837,"Pred.C1"
18,"2019_Fipro1",0,-0.263250124719837,"Pred.C1"
20,"2019_Fipro1",0,-0.263250124719837,"Pred.C1"
NA,"2019_Fipro1",NA,NA,"Pred.C1"
2,"2019_Fipro2",0,-0.263250124719837,"Pred.C1"
4,"2019_Fipro2",0,-0.263250124719837,"Pred.C1"
6,"2019_Fipro2",0,-0.263250124719837,"Pred.C1"
8,"2019_Fipro2",0,-0.263250124719837,"Pred.C1"
10,"2019_Fipro2",0,-0.263250124719837,"Pred.C1"
12,"2019_Fipro2",0,-0.263250124719837,"Pred.C1"
14,"2019_Fipro2",0,-0.263250124719837,"Pred.C1"
16,"2019_Fipro2",0,-0.263250124719837,"Pred.C1"
18,"2019_Fipro2",0,-0.263250124719837,"Pred.C1"
20,"2019_Fipro2",0,-0.263250124719837,"Pred.C1"
NA,"2019_Fipro2",NA,NA,"Pred.C1"
2,"2019_Pent1",0,-0.263250124719837,"Pred.C1"
4,"2019_Pent1",0,-0.263250124719837,"Pred.C1"
6,"2019_Pent1",0,-0.263250124719837,"Pred.C1"
8,"2019_Pent1",0,-0.263250124719837,"Pred.C1"
10,"2019_Pent1",0,-0.263250124719837,"Pred.C1"
12,"2019_Pent1",0,-0.263250124719837,"Pred.C1"
14,"2019_Pent1",0,-0.263250124719837,"Pred.C1"
16,"2019_Pent1",0,-0.263250124719837,"Pred.C1"
18,"2019_Pent1",0,-0.263250124719837,"Pred.C1"
20,"2019_Pent1",0,-0.263250124719837,"Pred.C1"
NA,"2019_Pent1",NA,NA,"Pred.C1"
2,"2019_Pent2",0,-0.263250124719837,"Pred.C1"
4,"2019_Pent2",0,-0.263250124719837,"Pred.C1"
6,"2019_Pent2",0,-0.263250124719837,"Pred.C1"
8,"2019_Pent2",0,-0.263250124719837,"Pred.C1"
10,"2019_Pent2",0,-0.263250124719837,"Pred.C1"
12,"2019_Pent2",0,-0.263250124719837,"Pred.C1"
14,"2019_Pent2",0,-0.263250124719837,"Pred.C1"
16,"2019_Pent2",0,-0.263250124719837,"Pred.C1"
18,"2019_Pent2",0,-0.263250124719837,"Pred.C1"
20,"2019_Pent2",0,-0.263250124719837,"Pred.C1"
NA,"2019_Pent2",NA,NA,"Pred.C1"
2,"2019_Joint1",0,-0.263250124719837,"Pred.C1"
4,"2019_Joint1",0,-0.263250124719837,"Pred.C1"
6,"2019_Joint1",0,-0.263250124719837,"Pred.C1"
8,"2019_Joint1",0,-0.263250124719837,"Pred.C1"
10,"2019_Joint1",0,-0.263250124719837,"Pred.C1"
12,"2019_Joint1",0,-0.263250124719837,"Pred.C1"
14,"2019_Joint1",0,-0.263250124719837,"Pred.C1"
16,"2019_Joint1",0,-0.263250124719837,"Pred.C1"
18,"2019_Joint1",0,-0.263250124719837,"Pred.C1"
20,"2019_Joint1",0,-0.263250124719837,"Pred.C1"
NA,"2019_Joint1",NA,NA,"Pred.C1"
2,"2019_Joint2",0,-0.263250124719837,"Pred.C1"
4,"2019_Joint2",0,-0.263250124719837,"Pred.C1"
6,"2019_Joint2",0,-0.263250124719837,"Pred.C1"
8,"2019_Joint2",0,-0.263250124719837,"Pred.C1"
10,"2019_Joint2",0,-0.263250124719837,"Pred.C1"
12,"2019_Joint2",0,-0.263250124719837,"Pred.C1"
14,"2019_Joint2",0,-0.263250124719837,"Pred.C1"
16,"2019_Joint2",0,-0.263250124719837,"Pred.C1"
18,"2019_Joint2",0,-0.263250124719837,"Pred.C1"
20,"2019_Joint2",0,-0.263250124719837,"Pred.C1"
NA,"2019_Joint2",NA,NA,"Pred.C1"
2,"2017_Cont1",0,-1.21470717212382,"Moll1"
4,"2017_Cont1",0,-1.21470717212382,"Moll1"
6,"2017_Cont1",33,0.765594695578827,"Moll1"
8,"2017_Cont1",0,-1.21470717212382,"Moll1"
10,"2017_Cont1",31,0.731549665022877,"Moll1"
12,"2017_Cont1",22,0.546095504922709,"Moll1"
14,"2017_Cont1",15,0.342298297593537,"Moll1"
16,"2017_Cont1",0,-1.21470717212382,"Moll1"
18,"2017_Cont1",0,-1.21470717212382,"Moll1"
20,"2017_Cont1",4,-0.310893486116315,"Moll1"
NA,"2017_Cont1",NA,NA,"Moll1"
2,"2017_Cont2",0,-1.21470717212382,"Moll1"
4,"2017_Cont2",0,-1.21470717212382,"Moll1"
6,"2017_Cont2",0,-1.21470717212382,"Moll1"
8,"2017_Cont2",20,0.495008390876524,"Moll1"
10,"2017_Cont2",0,-1.21470717212382,"Moll1"
12,"2017_Cont2",0,-1.21470717212382,"Moll1"
14,"2017_Cont2",0,-1.21470717212382,"Moll1"
16,"2017_Cont2",0,-1.21470717212382,"Moll1"
18,"2017_Cont2",0,-1.21470717212382,"Moll1"
20,"2017_Cont2",0,-1.21470717212382,"Moll1"
NA,"2017_Cont2",NA,NA,"Moll1"
2,"2017_Fipro1",0,-1.21470717212382,"Moll1"
4,"2017_Fipro1",0,-1.21470717212382,"Moll1"
6,"2017_Fipro1",0,-1.21470717212382,"Moll1"
8,"2017_Fipro1",0,-1.21470717212382,"Moll1"
10,"2017_Fipro1",0,-1.21470717212382,"Moll1"
12,"2017_Fipro1",0,-1.21470717212382,"Moll1"
14,"2017_Fipro1",0,-1.21470717212382,"Moll1"
16,"2017_Fipro1",0,-1.21470717212382,"Moll1"
18,"2017_Fipro1",0,-1.21470717212382,"Moll1"
20,"2017_Fipro1",0,-1.21470717212382,"Moll1"
NA,"2017_Fipro1",NA,NA,"Moll1"
2,"2017_Fipro2",0,-1.21470717212382,"Moll1"
4,"2017_Fipro2",0,-1.21470717212382,"Moll1"
6,"2017_Fipro2",0,-1.21470717212382,"Moll1"
8,"2017_Fipro2",0,-1.21470717212382,"Moll1"
10,"2017_Fipro2",0,-1.21470717212382,"Moll1"
12,"2017_Fipro2",0,-1.21470717212382,"Moll1"
14,"2017_Fipro2",0,-1.21470717212382,"Moll1"
16,"2017_Fipro2",0,-1.21470717212382,"Moll1"
18,"2017_Fipro2",0,-1.21470717212382,"Moll1"
20,"2017_Fipro2",0,-1.21470717212382,"Moll1"
NA,"2017_Fipro2",NA,NA,"Moll1"
2,"2017_Pent1",0,-1.21470717212382,"Moll1"
4,"2017_Pent1",0,-1.21470717212382,"Moll1"
6,"2017_Pent1",0,-1.21470717212382,"Moll1"
8,"2017_Pent1",0,-1.21470717212382,"Moll1"
10,"2017_Pent1",0,-1.21470717212382,"Moll1"
12,"2017_Pent1",0,-1.21470717212382,"Moll1"
14,"2017_Pent1",0,-1.21470717212382,"Moll1"
16,"2017_Pent1",0,-1.21470717212382,"Moll1"
18,"2017_Pent1",0,-1.21470717212382,"Moll1"
20,"2017_Pent1",0,-1.21470717212382,"Moll1"
NA,"2017_Pent1",NA,NA,"Moll1"
2,"2017_Pent2",0,-1.21470717212382,"Moll1"
4,"2017_Pent2",0,-1.21470717212382,"Moll1"
6,"2017_Pent2",0,-1.21470717212382,"Moll1"
8,"2017_Pent2",0,-1.21470717212382,"Moll1"
10,"2017_Pent2",0,-1.21470717212382,"Moll1"
12,"2017_Pent2",1,-0.825455804694483,"Moll1"
14,"2017_Pent2",0,-1.21470717212382,"Moll1"
16,"2017_Pent2",0,-1.21470717212382,"Moll1"
18,"2017_Pent2",0,-1.21470717212382,"Moll1"
20,"2017_Pent2",0,-1.21470717212382,"Moll1"
NA,"2017_Pent2",NA,NA,"Moll1"
2,"2017_Joint1",0,-1.21470717212382,"Moll1"
4,"2017_Joint1",27,0.656562305005267,"Moll1"
6,"2017_Joint1",6,-0.121940429853412,"Moll1"
8,"2017_Joint1",45,0.935346872352049,"Moll1"
10,"2017_Joint1",27,0.656562305005267,"Moll1"
12,"2017_Joint1",74,1.20986902062113,"Moll1"
14,"2017_Joint1",118,1.4691100704199,"Moll1"
16,"2017_Joint1",114,1.44990919093022,"Moll1"
18,"2017_Joint1",104,1.39882207688403,"Moll1"
20,"2017_Joint1",67,1.15484606300817,"Moll1"
NA,"2017_Joint1",NA,NA,"Moll1"
2,"2017_Joint2",0,-1.21470717212382,"Moll1"
4,"2017_Joint2",0,-1.21470717212382,"Moll1"
6,"2017_Joint2",0,-1.21470717212382,"Moll1"
8,"2017_Joint2",0,-1.21470717212382,"Moll1"
10,"2017_Joint2",6,-0.121940429853412,"Moll1"
12,"2017_Joint2",0,-1.21470717212382,"Moll1"
14,"2017_Joint2",15,0.342298297593537,"Moll1"
16,"2017_Joint2",32,0.748830136688976,"Moll1"
18,"2017_Joint2",10,0.13188131595904,"Moll1"
20,"2017_Joint2",9,0.0783578813130253,"Moll1"
NA,"2017_Joint2",NA,NA,"Moll1"
2,"2018_Cont1",22,0.546095504922709,"Moll1"
4,"2018_Cont1",3,-0.436204437265143,"Moll1"
6,"2018_Cont1",0,-1.21470717212382,"Moll1"
8,"2018_Cont1",0,-1.21470717212382,"Moll1"
10,"2018_Cont1",7,-0.046953069835803,"Moll1"
12,"2018_Cont1",8,0.0191904693360499,"Moll1"
14,"2018_Cont1",7,-0.046953069835803,"Moll1"
16,"2018_Cont1",8,0.0191904693360499,"Moll1"
18,"2018_Cont1",4,-0.310893486116315,"Moll1"
20,"2018_Cont1",5,-0.208506983964547,"Moll1"
NA,"2018_Cont1",NA,NA,"Moll1"
2,"2018_Cont2",0,-1.21470717212382,"Moll1"
4,"2018_Cont2",0,-1.21470717212382,"Moll1"
6,"2018_Cont2",0,-1.21470717212382,"Moll1"
8,"2018_Cont2",0,-1.21470717212382,"Moll1"
10,"2018_Cont2",1,-0.825455804694483,"Moll1"
12,"2018_Cont2",2,-0.597758351393886,"Moll1"
14,"2018_Cont2",5,-0.208506983964547,"Moll1"
16,"2018_Cont2",6,-0.121940429853412,"Moll1"
18,"2018_Cont2",0,-1.21470717212382,"Moll1"
20,"2018_Cont2",0,-1.21470717212382,"Moll1"
NA,"2018_Cont2",NA,NA,"Moll1"
2,"2018_Fipro1",0,-1.21470717212382,"Moll1"
4,"2018_Fipro1",0,-1.21470717212382,"Moll1"
6,"2018_Fipro1",2,-0.597758351393886,"Moll1"
8,"2018_Fipro1",121,1.48309181381611,"Moll1"
10,"2018_Fipro1",120,1.4784698040419,"Moll1"
12,"2018_Fipro1",45,0.935346872352049,"Moll1"
14,"2018_Fipro1",54,1.03569500196655,"Moll1"
16,"2018_Fipro1",13,0.267310937575927,"Moll1"
18,"2018_Fipro1",28,0.67626857317533,"Moll1"
20,"2018_Fipro1",21,0.52113268338838,"Moll1"
NA,"2018_Fipro1",NA,NA,"Moll1"
2,"2018_Fipro2",0,-1.21470717212382,"Moll1"
4,"2018_Fipro2",0,-1.21470717212382,"Moll1"
6,"2018_Fipro2",27,0.656562305005267,"Moll1"
8,"2018_Fipro2",29,0.695306702042961,"Moll1"
10,"2018_Fipro2",50,0.993292148879423,"Moll1"
12,"2018_Fipro2",43,0.91038405081772,"Moll1"
14,"2018_Fipro2",96,1.35431792661198,"Moll1"
16,"2018_Fipro2",87,1.29963541824706,"Moll1"
18,"2018_Fipro2",68,1.16304432565265,"Moll1"
20,"2018_Fipro2",44,0.923004155343558,"Moll1"
NA,"2018_Fipro2",NA,NA,"Moll1"
2,"2018_Pent1",3,-0.436204437265143,"Moll1"
4,"2018_Pent1",24,0.592920199891193,"Moll1"
6,"2018_Pent1",12,0.225694048252439,"Moll1"
8,"2018_Pent1",0,-1.21470717212382,"Moll1"
10,"2018_Pent1",6,-0.121940429853412,"Moll1"
12,"2018_Pent1",7,-0.046953069835803,"Moll1"
14,"2018_Pent1",7,-0.046953069835803,"Moll1"
16,"2018_Pent1",6,-0.121940429853412,"Moll1"
18,"2018_Pent1",5,-0.208506983964547,"Moll1"
20,"2018_Pent1",1,-0.825455804694483,"Moll1"
NA,"2018_Pent1",NA,NA,"Moll1"
2,"2018_Pent2",0,-1.21470717212382,"Moll1"
4,"2018_Pent2",12,0.225694048252439,"Moll1"
